Entity,Code,Year,Share of global annual CO₂ emissions,Share of world population,World Bank's income classification
Russia,RUS,1916,1.957743,,
Russia,RUS,1917,1.7224612,,
Russia,RUS,1918,0.69643676,,
Russia,RUS,1919,0.68620217,,
Russia,RUS,1920,0.53659165,4.030715,
Russia,RUS,1921,0.66279244,,
Russia,RUS,1922,0.77148867,,
Russia,RUS,1923,0.75149184,,
Russia,RUS,1924,0.8924118,,
Russia,RUS,1925,0.871883,,
Russia,RUS,1926,1.2849917,,
Russia,RUS,1927,1.4640089,,
Russia,RUS,1928,1.6331667,,
Russia,RUS,1929,1.6390685,,
Russia,RUS,1930,2.4140346,4.0442367,
Russia,RUS,1931,3.2432888,,
Russia,RUS,1932,4.051104,,
Russia,RUS,1933,4.298511,,
Russia,RUS,1934,4.7821703,,
Russia,RUS,1935,5.159747,,
Russia,RUS,1936,5.3933077,,
Russia,RUS,1937,5.160713,,
Russia,RUS,1938,5.7908497,,
Russia,RUS,1939,5.546473,,
Russia,RUS,1940,6.0851855,4.0108056,
Russia,RUS,1941,5.223625,,
Russia,RUS,1942,2.8492987,,
Russia,RUS,1943,2.9193497,,
Russia,RUS,1944,4.162079,,
Russia,RUS,1945,5.303404,,
Russia,RUS,1946,5.5472245,,
Russia,RUS,1947,5.95986,,
Russia,RUS,1948,6.012801,,
Russia,RUS,1949,7.1553087,,
Russia,RUS,1950,6.9990535,4.1471524,
Russia,RUS,1951,7.0490847,4.1327424,
Russia,RUS,1952,7.4480667,4.1146607,
Russia,RUS,1953,7.6623263,4.094432,
Russia,RUS,1954,8.197544,4.075485,
Russia,RUS,1955,8.478106,4.056654,
Russia,RUS,1956,8.730008,4.039089,
Russia,RUS,1957,9.250346,4.0219307,
Russia,RUS,1958,9.602072,4.004767,
Russia,RUS,1959,9.596486,3.9883976,
Russia,RUS,1960,9.424742,3.977294,
Russia,RUS,1961,9.690589,3.9676828,
Russia,RUS,1962,9.824162,3.9416256,
Russia,RUS,1963,10.002887,3.8978152,
Russia,RUS,1964,10.09023,3.8483884,
Russia,RUS,1965,10.243832,3.7976587,
Russia,RUS,1966,10.314569,3.7465363,
Russia,RUS,1967,10.455181,3.6950011,
Russia,RUS,1968,10.19269,3.6405706,
Russia,RUS,1969,9.954367,3.5850945,
Russia,RUS,1970,9.670187,3.5285072,
Russia,RUS,1971,9.861773,3.4745994,
Russia,RUS,1972,9.914915,3.425988,
Russia,RUS,1973,9.813192,3.3787744,
Russia,RUS,1974,10.2312,3.3344665,
Russia,RUS,1975,10.728191,3.295132,
Russia,RUS,1976,10.561447,3.2594755,
Russia,RUS,1977,10.619885,3.2253525,
Russia,RUS,1978,10.655886,3.1914253,
Russia,RUS,1979,10.448534,3.154751,
Russia,RUS,1980,10.926783,3.1156676,
Russia,RUS,1981,10.981092,3.0770226,
Russia,RUS,1982,11.278121,3.040487,
Russia,RUS,1983,11.365325,3.0087593,
Russia,RUS,1984,11.083475,2.9790676,
Russia,RUS,1985,11.562361,2.9486763,
Russia,RUS,1986,11.394287,2.9206471,
Russia,RUS,1987,11.096058,2.8941529,
Russia,RUS,1988,11.034281,2.8659024,
Russia,RUS,1989,10.742236,2.8328168,
Russia,RUS,1990,11.158648,2.7962658,
Russia,RUS,1991,10.380164,2.7579944,Upper-middle-income countries
Russia,RUS,1992,8.729091,2.704618,Lower-middle-income countries
Russia,RUS,1993,8.203316,2.6492753,Lower-middle-income countries
Russia,RUS,1994,7.165956,2.611213,Lower-middle-income countries
Russia,RUS,1995,6.883059,2.5750048,Lower-middle-income countries
Russia,RUS,1996,6.5413933,2.5348027,Lower-middle-income countries
Russia,RUS,1997,6.074298,2.4955118,Lower-middle-income countries
Russia,RUS,1998,6.028912,2.4576976,Lower-middle-income countries
Russia,RUS,1999,6.01189,2.418161,Lower-middle-income countries
Russia,RUS,2000,5.798159,2.3772657,Lower-middle-income countries
Russia,RUS,2001,5.896016,2.3360317,Lower-middle-income countries
Russia,RUS,2002,5.734275,2.3027093,Lower-middle-income countries
Russia,RUS,2003,5.5549216,2.2708104,Lower-middle-income countries
Russia,RUS,2004,5.3923225,2.23238,Upper-middle-income countries
Russia,RUS,2005,5.2764096,2.195211,Upper-middle-income countries
Russia,RUS,2006,5.2990108,2.159994,Upper-middle-income countries
Russia,RUS,2007,5.1491976,2.1289506,Upper-middle-income countries
Russia,RUS,2008,5.1507587,2.101143,Upper-middle-income countries
Russia,RUS,2009,4.8983517,2.075205,Upper-middle-income countries
Russia,RUS,2010,4.8950353,2.0498428,Upper-middle-income countries
Russia,RUS,2011,4.886051,2.0256686,Upper-middle-income countries
Russia,RUS,2012,4.860764,2.0037074,High-income countries
Russia,RUS,2013,4.6469135,1.9831074,High-income countries
Russia,RUS,2014,4.6261067,1.963332,High-income countries
Russia,RUS,2015,4.6283855,1.9450876,Upper-middle-income countries
Russia,RUS,2016,4.616147,1.928658,Upper-middle-income countries
Russia,RUS,2017,4.6294136,1.9120338,Upper-middle-income countries
Russia,RUS,2018,4.662332,1.8943336,Upper-middle-income countries
Russia,RUS,2019,4.595241,1.8759129,Upper-middle-income countries
Russia,RUS,2020,4.648707,1.8558549,Upper-middle-income countries
Russia,RUS,2021,4.628043,1.8333914,Upper-middle-income countries
Russia,RUS,2022,4.8324075,1.8148922,Upper-middle-income countries
Russia,RUS,2023,4.805105,1.7973958,High-income countries
Russia,RUS,-10000,,5.724557,
Russia,RUS,-9000,,5.285975,
Russia,RUS,-8000,,4.7949157,
Russia,RUS,-7000,,4.2396455,
Russia,RUS,-6000,,3.5955255,
Russia,RUS,-5000,,2.908012,
Russia,RUS,-4000,,2.2523167,
Russia,RUS,-3000,,1.7016264,
Russia,RUS,-2000,,1.2181388,
Russia,RUS,-1000,,0.9353394,
Russia,RUS,0,,0.52719086,
Russia,RUS,100,,0.5812125,
Russia,RUS,200,,0.6360206,
Russia,RUS,300,,0.74013436,
Russia,RUS,400,,0.76140493,
Russia,RUS,500,,0.72779536,
Russia,RUS,600,,0.6817955,
Russia,RUS,700,,0.7259639,
Russia,RUS,800,,0.77132916,
Russia,RUS,900,,0.7592979,
Russia,RUS,1000,,0.7790699,
Russia,RUS,1100,,0.95001155,
Russia,RUS,1200,,1.2751489,
Russia,RUS,1300,,1.2861423,
Russia,RUS,1400,,1.3266737,
Russia,RUS,1500,,1.5028294,
Russia,RUS,1600,,1.8308716,
Russia,RUS,1700,,1.7986189,
Russia,RUS,1710,,2.1096904,
Russia,RUS,1720,,2.3704283,
Russia,RUS,1730,,2.6370747,
Russia,RUS,1740,,2.8508573,
Russia,RUS,1750,,2.9666138,
Russia,RUS,1760,,3.1302392,
Russia,RUS,1770,,3.261259,
Russia,RUS,1780,,3.2553616,
Russia,RUS,1790,,3.3596187,
Russia,RUS,1800,,3.2774,
Russia,RUS,1810,,3.0415645,
Russia,RUS,1820,,3.0098736,
Russia,RUS,1840,,3.1138854,
Russia,RUS,2024,,1.7743312,
Russia,RUS,2025,,1.7493217,
Russia,RUS,2026,,1.7275028,
Russia,RUS,2027,,1.7091948,
Russia,RUS,2028,,1.6910778,
Russia,RUS,2029,,1.6732951,
Russia,RUS,2030,,1.6558216,
Russia,RUS,2031,,1.6385626,
Russia,RUS,2032,,1.6217135,
Russia,RUS,2033,,1.6054946,
Russia,RUS,2034,,1.5898029,
Russia,RUS,2035,,1.574635,
Russia,RUS,2036,,1.5599867,
Russia,RUS,2037,,1.5458356,
Russia,RUS,2038,,1.5322523,
Russia,RUS,2039,,1.5192238,
Russia,RUS,2040,,1.5067992,
Russia,RUS,2041,,1.4949908,
Russia,RUS,2042,,1.4837508,
Russia,RUS,2043,,1.4729937,
Russia,RUS,2044,,1.4626927,
Russia,RUS,2045,,1.452939,
Russia,RUS,2046,,1.4436688,
Russia,RUS,2047,,1.4346714,
Russia,RUS,2048,,1.4258099,
Russia,RUS,2049,,1.4171349,
Russia,RUS,2050,,1.4086035,
Russia,RUS,2051,,1.4001802,
Russia,RUS,2052,,1.3919605,
Russia,RUS,2053,,1.3837593,
Russia,RUS,2054,,1.3755618,
Russia,RUS,2055,,1.3675138,
Russia,RUS,2056,,1.3596452,
Russia,RUS,2057,,1.3520713,
Russia,RUS,2058,,1.3446234,
Russia,RUS,2059,,1.337299,
Russia,RUS,2060,,1.3303672,
Russia,RUS,2061,,1.3236775,
Russia,RUS,2062,,1.317155,
Russia,RUS,2063,,1.3108194,
Russia,RUS,2064,,1.3046176,
Russia,RUS,2065,,1.2986467,
Russia,RUS,2066,,1.2929578,
Russia,RUS,2067,,1.287648,
Russia,RUS,2068,,1.2826352,
Russia,RUS,2069,,1.277742,
Russia,RUS,2070,,1.2730174,
Russia,RUS,2071,,1.2684828,
Russia,RUS,2072,,1.2643266,
Russia,RUS,2073,,1.2606316,
Russia,RUS,2074,,1.2572252,
Russia,RUS,2075,,1.2541252,
Russia,RUS,2076,,1.2513944,
Russia,RUS,2077,,1.2489383,
Russia,RUS,2078,,1.246688,
Russia,RUS,2079,,1.2447616,
Russia,RUS,2080,,1.2431873,
Russia,RUS,2081,,1.2419287,
Russia,RUS,2082,,1.2408625,
Russia,RUS,2083,,1.2399601,
Russia,RUS,2084,,1.239219,
Russia,RUS,2085,,1.238583,
Russia,RUS,2086,,1.2380863,
Russia,RUS,2087,,1.2378289,
Russia,RUS,2088,,1.2377565,
Russia,RUS,2089,,1.2377576,
Russia,RUS,2090,,1.237826,
Russia,RUS,2091,,1.238003,
Russia,RUS,2092,,1.2381748,
Russia,RUS,2093,,1.2384064,
Russia,RUS,2094,,1.238842,
Russia,RUS,2095,,1.239311,
Russia,RUS,2096,,1.2396892,
Russia,RUS,2097,,1.2401081,
Russia,RUS,2098,,1.2405685,
Russia,RUS,2099,,1.2409976,
Russia,RUS,2100,,1.2414982,
Rwanda,RWA,1950,0.00028420417,0.08652309,
Rwanda,RWA,1951,0.00026411013,0.08813967,
Rwanda,RWA,1952,0.00048397668,0.089645416,
Rwanda,RWA,1953,0.0004344234,0.09105043,
Rwanda,RWA,1954,0.00017731715,0.09241356,
Rwanda,RWA,1955,0.00019407849,0.09372634,
Rwanda,RWA,1956,0.0002126416,0.09504201,
Rwanda,RWA,1957,0.00023531438,0.096328236,
Rwanda,RWA,1958,0.0002288413,0.09755725,
Rwanda,RWA,1959,0.00084295444,0.09886882,
Rwanda,RWA,1960,0.000743847,0.10022644,
Rwanda,RWA,1961,0.000971796,0.10136764,
Rwanda,RWA,1962,0.00086456875,0.102005675,
Rwanda,RWA,1963,0.0008208227,0.10207016,
Rwanda,RWA,1964,0.00033849248,0.10215497,
Rwanda,RWA,1965,0.00042112707,0.10265948,
Rwanda,RWA,1966,0.0003706424,0.10345428,
Rwanda,RWA,1967,0.00032935184,0.10449619,
Rwanda,RWA,1968,0.00042587207,0.10560833,
Rwanda,RWA,1969,0.00042599125,0.106680036,
Rwanda,RWA,1970,0.0003934728,0.10774061,
Rwanda,RWA,1971,0.00040175815,0.10875898,
Rwanda,RWA,1972,0.00040649393,0.10976399,
Rwanda,RWA,1973,0.0004074663,0.110820204,
Rwanda,RWA,1974,0.00043077825,0.11195621,
Rwanda,RWA,1975,0.0010313409,0.113191545,
Rwanda,RWA,1976,0.001486855,0.11451933,
Rwanda,RWA,1977,0.0014459012,0.1158939,
Rwanda,RWA,1978,0.001517917,0.11731264,
Rwanda,RWA,1979,0.0015135076,0.11879368,
Rwanda,RWA,1980,0.002538109,0.12036279,
Rwanda,RWA,1981,0.0031588029,0.122046985,
Rwanda,RWA,1982,0.0032230453,0.123823136,
Rwanda,RWA,1983,0.0036655606,0.12571643,
Rwanda,RWA,1984,0.0032261726,0.12771656,
Rwanda,RWA,1985,0.003030499,0.1297454,
Rwanda,RWA,1986,0.00289708,0.13174246,
Rwanda,RWA,1987,0.0028772557,0.13366002,Low-income countries
Rwanda,RWA,1988,0.0031347203,0.13551311,Low-income countries
Rwanda,RWA,1989,0.0030564978,0.13725865,Low-income countries
Rwanda,RWA,1990,0.0023048273,0.13843063,Low-income countries
Rwanda,RWA,1991,0.0020362888,0.13890627,Low-income countries
Rwanda,RWA,1992,0.002128384,0.13954376,Low-income countries
Rwanda,RWA,1993,0.0021222953,0.14273588,Low-income countries
Rwanda,RWA,1994,0.0020098467,0.1196775,Low-income countries
Rwanda,RWA,1995,0.0019325148,0.09852817,Low-income countries
Rwanda,RWA,1996,0.0019129185,0.114835724,Low-income countries
Rwanda,RWA,1997,0.0019774192,0.13089477,Low-income countries
Rwanda,RWA,1998,0.001981264,0.1345363,Low-income countries
Rwanda,RWA,1999,0.002022304,0.13381356,Low-income countries
Rwanda,RWA,2000,0.0020192938,0.13309026,Low-income countries
Rwanda,RWA,2001,0.0020321019,0.13248885,Low-income countries
Rwanda,RWA,2002,0.0019746302,0.13254248,Low-income countries
Rwanda,RWA,2003,0.0018399329,0.13374445,Low-income countries
Rwanda,RWA,2004,0.0018013093,0.13557336,Low-income countries
Rwanda,RWA,2005,0.0017363853,0.13746126,Low-income countries
Rwanda,RWA,2006,0.0016795427,0.1393887,Low-income countries
Rwanda,RWA,2007,0.0017193059,0.14132756,Low-income countries
Rwanda,RWA,2008,0.0016456187,0.1432439,Low-income countries
Rwanda,RWA,2009,0.0017698985,0.14511436,Low-income countries
Rwanda,RWA,2010,0.0017417517,0.14693752,Low-income countries
Rwanda,RWA,2011,0.0018652068,0.14869717,Low-income countries
Rwanda,RWA,2012,0.0020527588,0.15039022,Low-income countries
Rwanda,RWA,2013,0.0022159726,0.15213458,Low-income countries
Rwanda,RWA,2014,0.0023407668,0.15396029,Low-income countries
Rwanda,RWA,2015,0.002740251,0.1558134,Low-income countries
Rwanda,RWA,2016,0.00296,0.1576913,Low-income countries
Rwanda,RWA,2017,0.0032094228,0.15959549,Low-income countries
Rwanda,RWA,2018,0.0035049962,0.16155441,Low-income countries
Rwanda,RWA,2019,0.0036996654,0.16355939,Low-income countries
Rwanda,RWA,2020,0.0039053475,0.16566294,Low-income countries
Rwanda,RWA,2021,0.004484096,0.16789675,Low-income countries
Rwanda,RWA,2022,0.0041313907,0.17018244,Low-income countries
Rwanda,RWA,2023,0.004075565,0.17245342,Low-income countries
Rwanda,RWA,-10000,,0.011974712,
Rwanda,RWA,-9000,,0.012642592,
Rwanda,RWA,-8000,,0.013110723,
Rwanda,RWA,-7000,,0.013251548,
Rwanda,RWA,-6000,,0.012840491,
Rwanda,RWA,-5000,,0.011865921,
Rwanda,RWA,-4000,,0.010502726,
Rwanda,RWA,-3000,,0.009067277,
Rwanda,RWA,-2000,,0.0074155536,
Rwanda,RWA,-1000,,0.006501375,
Rwanda,RWA,0,,0.004125392,
Rwanda,RWA,100,,0.005879718,
Rwanda,RWA,200,,0.0084203435,
Rwanda,RWA,300,,0.01295065,
Rwanda,RWA,400,,0.0177466,
Rwanda,RWA,500,,0.02462156,
Rwanda,RWA,600,,0.033408318,
Rwanda,RWA,700,,0.04742298,
Rwanda,RWA,800,,0.067163356,
Rwanda,RWA,900,,0.07713503,
Rwanda,RWA,1000,,0.08903656,
Rwanda,RWA,1100,,0.088064566,
Rwanda,RWA,1200,,0.09283623,
Rwanda,RWA,1300,,0.10415386,
Rwanda,RWA,1400,,0.12154393,
Rwanda,RWA,1500,,0.11927218,
Rwanda,RWA,1600,,0.1278704,
Rwanda,RWA,1700,,0.120915554,
Rwanda,RWA,1710,,0.11921776,
Rwanda,RWA,1720,,0.114954874,
Rwanda,RWA,1730,,0.11238203,
Rwanda,RWA,1740,,0.10870248,
Rwanda,RWA,1750,,0.102655284,
Rwanda,RWA,1760,,0.09944295,
Rwanda,RWA,1770,,0.09603981,
Rwanda,RWA,1780,,0.08960279,
Rwanda,RWA,1790,,0.0870566,
Rwanda,RWA,1800,,0.09722227,
Rwanda,RWA,1810,,0.09022634,
Rwanda,RWA,1820,,0.087984726,
Rwanda,RWA,1830,,0.09521624,
Rwanda,RWA,1840,,0.10639671,
Rwanda,RWA,1850,,0.11664363,
Rwanda,RWA,1860,,0.11349401,
Rwanda,RWA,1870,,0.11439294,
Rwanda,RWA,1880,,0.109011166,
Rwanda,RWA,1890,,0.103628136,
Rwanda,RWA,1900,,0.09072858,
Rwanda,RWA,1910,,0.07785423,
Rwanda,RWA,1920,,0.07039085,
Rwanda,RWA,1930,,0.07389154,
Rwanda,RWA,1940,,0.07704603,
Rwanda,RWA,2024,,0.17467068,
Rwanda,RWA,2025,,0.17699264,
Rwanda,RWA,2026,,0.17937933,
Rwanda,RWA,2027,,0.18179184,
Rwanda,RWA,2028,,0.18415515,
Rwanda,RWA,2029,,0.18633568,
Rwanda,RWA,2030,,0.18852222,
Rwanda,RWA,2031,,0.19079088,
Rwanda,RWA,2032,,0.19281887,
Rwanda,RWA,2033,,0.19487053,
Rwanda,RWA,2034,,0.19721988,
Rwanda,RWA,2035,,0.19972879,
Rwanda,RWA,2036,,0.20207255,
Rwanda,RWA,2037,,0.20428133,
Rwanda,RWA,2038,,0.20664902,
Rwanda,RWA,2039,,0.20915405,
Rwanda,RWA,2040,,0.21183792,
Rwanda,RWA,2041,,0.21453178,
Rwanda,RWA,2042,,0.21703368,
Rwanda,RWA,2043,,0.21952647,
Rwanda,RWA,2044,,0.22191021,
Rwanda,RWA,2045,,0.22408332,
Rwanda,RWA,2046,,0.22617415,
Rwanda,RWA,2047,,0.22827083,
Rwanda,RWA,2048,,0.23055522,
Rwanda,RWA,2049,,0.23282039,
Rwanda,RWA,2050,,0.23496498,
Rwanda,RWA,2051,,0.23709095,
Rwanda,RWA,2052,,0.23916678,
Rwanda,RWA,2053,,0.24116445,
Rwanda,RWA,2054,,0.24321833,
Rwanda,RWA,2055,,0.24536736,
Rwanda,RWA,2056,,0.24744749,
Rwanda,RWA,2057,,0.24939296,
Rwanda,RWA,2058,,0.2516621,
Rwanda,RWA,2059,,0.2539882,
Rwanda,RWA,2060,,0.25604331,
Rwanda,RWA,2061,,0.25829363,
Rwanda,RWA,2062,,0.260437,
Rwanda,RWA,2063,,0.26243773,
Rwanda,RWA,2064,,0.26453665,
Rwanda,RWA,2065,,0.26661816,
Rwanda,RWA,2066,,0.2685838,
Rwanda,RWA,2067,,0.2705299,
Rwanda,RWA,2068,,0.27255672,
Rwanda,RWA,2069,,0.27436,
Rwanda,RWA,2070,,0.27616188,
Rwanda,RWA,2071,,0.2780219,
Rwanda,RWA,2072,,0.27982444,
Rwanda,RWA,2073,,0.2816403,
Rwanda,RWA,2074,,0.28334185,
Rwanda,RWA,2075,,0.28500235,
Rwanda,RWA,2076,,0.28657472,
Rwanda,RWA,2077,,0.2881469,
Rwanda,RWA,2078,,0.28977522,
Rwanda,RWA,2079,,0.29140303,
Rwanda,RWA,2080,,0.29311824,
Rwanda,RWA,2081,,0.29479203,
Rwanda,RWA,2082,,0.2964641,
Rwanda,RWA,2083,,0.29816198,
Rwanda,RWA,2084,,0.2996856,
Rwanda,RWA,2085,,0.30108777,
Rwanda,RWA,2086,,0.30257374,
Rwanda,RWA,2087,,0.30432224,
Rwanda,RWA,2088,,0.30605558,
Rwanda,RWA,2089,,0.30782548,
Rwanda,RWA,2090,,0.30941156,
Rwanda,RWA,2091,,0.31057358,
Rwanda,RWA,2092,,0.31185618,
Rwanda,RWA,2093,,0.31330892,
Rwanda,RWA,2094,,0.31460878,
Rwanda,RWA,2095,,0.31593192,
Rwanda,RWA,2096,,0.31728014,
Rwanda,RWA,2097,,0.3183742,
Rwanda,RWA,2098,,0.3194714,
Rwanda,RWA,2099,,0.3207401,
Rwanda,RWA,2100,,0.32199246,
Saint Barthelemy,BLM,1800,,0.00026338047,
Saint Barthelemy,BLM,1950,,0.0000811843,
Saint Barthelemy,BLM,1951,,0.00008179187,
Saint Barthelemy,BLM,1952,,0.000081111844,
Saint Barthelemy,BLM,1953,,0.00008033085,
Saint Barthelemy,BLM,1954,,0.00007971273,
Saint Barthelemy,BLM,1955,,0.000078388046,
Saint Barthelemy,BLM,1956,,0.00007666138,
Saint Barthelemy,BLM,1957,,0.000075194075,
Saint Barthelemy,BLM,1958,,0.00007426364,
Saint Barthelemy,BLM,1959,,0.00007370319,
Saint Barthelemy,BLM,1960,,0.00007335504,
Saint Barthelemy,BLM,1961,,0.000072825285,
Saint Barthelemy,BLM,1962,,0.00007219756,
Saint Barthelemy,BLM,1963,,0.00007162974,
Saint Barthelemy,BLM,1964,,0.00007119035,
Saint Barthelemy,BLM,1965,,0.0000705346,
Saint Barthelemy,BLM,1966,,0.000070122536,
Saint Barthelemy,BLM,1967,,0.00006935542,
Saint Barthelemy,BLM,1968,,0.00006809231,
Saint Barthelemy,BLM,1969,,0.00006686022,
Saint Barthelemy,BLM,1970,,0.00006571604,
Saint Barthelemy,BLM,1971,,0.00006493631,
Saint Barthelemy,BLM,1972,,0.00006426666,
Saint Barthelemy,BLM,1973,,0.00006363489,
Saint Barthelemy,BLM,1974,,0.00006325667,
Saint Barthelemy,BLM,1975,,0.00006357574,
Saint Barthelemy,BLM,1976,,0.000064016465,
Saint Barthelemy,BLM,1977,,0.00006484325,
Saint Barthelemy,BLM,1978,,0.000066028326,
Saint Barthelemy,BLM,1979,,0.00006684156,
Saint Barthelemy,BLM,1980,,0.00006724966,
Saint Barthelemy,BLM,1981,,0.00006710421,
Saint Barthelemy,BLM,1982,,0.00006952584,
Saint Barthelemy,BLM,1983,,0.000074616895,
Saint Barthelemy,BLM,1984,,0.00007931537,
Saint Barthelemy,BLM,1985,,0.000083632105,
Saint Barthelemy,BLM,1986,,0.00008761469,
Saint Barthelemy,BLM,1987,,0.000091153095,
Saint Barthelemy,BLM,1988,,0.00009418528,
Saint Barthelemy,BLM,1989,,0.00009674403,
Saint Barthelemy,BLM,1990,,0.0000988963,
Saint Barthelemy,BLM,1991,,0.00010079842,
Saint Barthelemy,BLM,1992,,0.00010257919,
Saint Barthelemy,BLM,1993,,0.00010438976,
Saint Barthelemy,BLM,1994,,0.00010612185,
Saint Barthelemy,BLM,1995,,0.00010767721,
Saint Barthelemy,BLM,1996,,0.00010925948,
Saint Barthelemy,BLM,1997,,0.0001107719,
Saint Barthelemy,BLM,1998,,0.00011220118,
Saint Barthelemy,BLM,1999,,0.00011359817,
Saint Barthelemy,BLM,2000,,0.00011508979,
Saint Barthelemy,BLM,2001,,0.00011665986,
Saint Barthelemy,BLM,2002,,0.00011816533,
Saint Barthelemy,BLM,2003,,0.00011968173,
Saint Barthelemy,BLM,2004,,0.00012099866,
Saint Barthelemy,BLM,2005,,0.0001222717,
Saint Barthelemy,BLM,2006,,0.00012358629,
Saint Barthelemy,BLM,2007,,0.0001247982,
Saint Barthelemy,BLM,2008,,0.00012604358,
Saint Barthelemy,BLM,2009,,0.00012723636,
Saint Barthelemy,BLM,2010,,0.00012801685,
Saint Barthelemy,BLM,2011,,0.00012814088,
Saint Barthelemy,BLM,2012,,0.00012813137,
Saint Barthelemy,BLM,2013,,0.00012813034,
Saint Barthelemy,BLM,2014,,0.00012830524,
Saint Barthelemy,BLM,2015,,0.00012873315,
Saint Barthelemy,BLM,2016,,0.0001293369,
Saint Barthelemy,BLM,2017,,0.00013019222,
Saint Barthelemy,BLM,2018,,0.0001311142,
Saint Barthelemy,BLM,2019,,0.00013218042,
Saint Barthelemy,BLM,2020,,0.00013396726,
Saint Barthelemy,BLM,2021,,0.00013564737,
Saint Barthelemy,BLM,2022,,0.00013648478,
Saint Barthelemy,BLM,2023,,0.0001373253,
Saint Barthelemy,BLM,2024,,0.00013822639,
Saint Barthelemy,BLM,2025,,0.00013900071,
Saint Barthelemy,BLM,2026,,0.00013941029,
Saint Barthelemy,BLM,2027,,0.00013970448,
Saint Barthelemy,BLM,2028,,0.00014009167,
Saint Barthelemy,BLM,2029,,0.00014039279,
Saint Barthelemy,BLM,2030,,0.00014044608,
Saint Barthelemy,BLM,2031,,0.00014043124,
Saint Barthelemy,BLM,2032,,0.00014040788,
Saint Barthelemy,BLM,2033,,0.00014021654,
Saint Barthelemy,BLM,2034,,0.00013986061,
Saint Barthelemy,BLM,2035,,0.00013960278,
Saint Barthelemy,BLM,2036,,0.0001393409,
Saint Barthelemy,BLM,2037,,0.00013898709,
Saint Barthelemy,BLM,2038,,0.00013872013,
Saint Barthelemy,BLM,2039,,0.000138396,
Saint Barthelemy,BLM,2040,,0.00013795072,
Saint Barthelemy,BLM,2041,,0.0001375608,
Saint Barthelemy,BLM,2042,,0.000137108,
Saint Barthelemy,BLM,2043,,0.00013661486,
Saint Barthelemy,BLM,2044,,0.00013621057,
Saint Barthelemy,BLM,2045,,0.00013582087,
Saint Barthelemy,BLM,2046,,0.00013528825,
Saint Barthelemy,BLM,2047,,0.00013460526,
Saint Barthelemy,BLM,2048,,0.00013396265,
Saint Barthelemy,BLM,2049,,0.00013329767,
Saint Barthelemy,BLM,2050,,0.00013254861,
Saint Barthelemy,BLM,2051,,0.0001317678,
Saint Barthelemy,BLM,2052,,0.00013098598,
Saint Barthelemy,BLM,2053,,0.00013022295,
Saint Barthelemy,BLM,2054,,0.00012948817,
Saint Barthelemy,BLM,2055,,0.00012864813,
Saint Barthelemy,BLM,2056,,0.00012775266,
Saint Barthelemy,BLM,2057,,0.00012681127,
Saint Barthelemy,BLM,2058,,0.00012584333,
Saint Barthelemy,BLM,2059,,0.00012490795,
Saint Barthelemy,BLM,2060,,0.00012408361,
Saint Barthelemy,BLM,2061,,0.00012316859,
Saint Barthelemy,BLM,2062,,0.0001223217,
Saint Barthelemy,BLM,2063,,0.0001215513,
Saint Barthelemy,BLM,2064,,0.000120757,
Saint Barthelemy,BLM,2065,,0.00011989883,
Saint Barthelemy,BLM,2066,,0.00011909517,
Saint Barthelemy,BLM,2067,,0.00011833557,
Saint Barthelemy,BLM,2068,,0.000117580435,
Saint Barthelemy,BLM,2069,,0.00011682971,
Saint Barthelemy,BLM,2070,,0.00011603415,
Saint Barthelemy,BLM,2071,,0.00011525252,
Saint Barthelemy,BLM,2072,,0.00011449483,
Saint Barthelemy,BLM,2073,,0.0001138198,
Saint Barthelemy,BLM,2074,,0.00011310011,
Saint Barthelemy,BLM,2075,,0.000112423826,
Saint Barthelemy,BLM,2076,,0.00011162499,
Saint Barthelemy,BLM,2077,,0.00011080111,
Saint Barthelemy,BLM,2078,,0.00011008846,
Saint Barthelemy,BLM,2079,,0.00010935035,
Saint Barthelemy,BLM,2080,,0.000108605615,
Saint Barthelemy,BLM,2081,,0.000107921696,
Saint Barthelemy,BLM,2082,,0.00010713239,
Saint Barthelemy,BLM,2083,,0.000106392625,
Saint Barthelemy,BLM,2084,,0.00010556582,
Saint Barthelemy,BLM,2085,,0.00010478734,
Saint Barthelemy,BLM,2086,,0.000104008,
Saint Barthelemy,BLM,2087,,0.00010315913,
Saint Barthelemy,BLM,2088,,0.00010226925,
Saint Barthelemy,BLM,2089,,0.00010138648,
Saint Barthelemy,BLM,2090,,0.00010052022,
Saint Barthelemy,BLM,2091,,0.00009963119,
Saint Barthelemy,BLM,2092,,0.00009875813,
Saint Barthelemy,BLM,2093,,0.000097764525,
Saint Barthelemy,BLM,2094,,0.00009680613,
Saint Barthelemy,BLM,2095,,0.00009587311,
Saint Barthelemy,BLM,2096,,0.00009491631,
Saint Barthelemy,BLM,2097,,0.00009398418,
Saint Barthelemy,BLM,2098,,0.00009295908,
Saint Barthelemy,BLM,2099,,0.00009196788,
Saint Barthelemy,BLM,2100,,0.00009088265,
Saint Helena,SHN,1968,0.000028391472,0.00015928637,
Saint Helena,SHN,1981,0.000038521986,0.00014277584,
Saint Helena,SHN,1982,0.000019415935,0.00014167489,
Saint Helena,SHN,1983,0.000019292424,0.00014052671,
Saint Helena,SHN,1984,0.000018648398,0.00013899531,
Saint Helena,SHN,1985,0.000018038685,0.00013715502,
Saint Helena,SHN,1986,0.000017773498,0.00013525416,
